id,price,property_type,room_type,accommodates,bedrooms,beds,bathrooms_text,amenities,review_scores_rating,number_of_reviews,neighbourhood_cleansed,flag_bedrooms,flag_beds,flag_review_scores_rating,n_bathrooms,flag_n_bathrooms,d_wifi,d_air_conditioning,d_kitchen,d_heating,d_washer,d_elevator,d_tv,ln_price
811327039092217887,990.0,Private room in home,Private room,2,1.0,1.0,1 shared bath,"[""ac - split type ductless system"", ""cleaning products"", ""window guards"", ""bidet"", ""shower gel"", ""bed linens"", ""shared patio or balcony"", ""long term stays allowed"", ""wifi \u2013 10 mbps"", ""waterfront"", ""shampoo"", ""keypad"", ""self check-in"", ""lock on bedroom door"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""canal view"", ""hot water"", ""coffee"", ""microwave"", ""exterior security cameras on property""]",4.74,27,Phra Nakhon,0,0,0,1.0,0,1,0,0,0,0,0,0,6.897704943128636
811406696612688041,990.0,Private room in home,Private room,2,1.0,1.0,1 shared bath,"[""board games"", ""ac - split type ductless system"", ""cleaning products"", ""wifi \u2013 9 mbps"", ""window guards"", ""bidet"", ""shower gel"", ""bed linens"", ""shared patio or balcony"", ""long term stays allowed"", ""waterfront"", ""shampoo"", ""keypad"", ""self check-in"", ""lock on bedroom door"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""canal view"", ""refrigerator"", ""coffee"", ""microwave"", ""exterior security cameras on property"", ""hot water""]",4.94,18,Phra Nakhon,0,0,0,1.0,0,1,0,0,0,0,0,0,6.897704943128636
811411501248472297,774.0,Private room in home,Private room,1,1.0,1.0,1 shared bath,"[""board games"", ""ac - split type ductless system"", ""cleaning products"", ""window guards"", ""bidet"", ""shower gel"", ""bed linens"", ""shared patio or balcony"", ""long term stays allowed"", ""waterfront"", ""shampoo"", ""wifi \u2013 8 mbps"", ""keypad"", ""self check-in"", ""lock on bedroom door"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""canal view"", ""hot water"", ""coffee"", ""microwave"", ""exterior security cameras on property""]",4.76,37,Phra Nakhon,0,0,0,1.0,0,1,0,0,0,0,0,0,6.651571873589727
811417425833853069,774.0,Private room in home,Private room,1,1.0,1.0,1 shared bath,"[""board games"", ""ac - split type ductless system"", ""cleaning products"", ""window guards"", ""bidet"", ""shower gel"", ""bed linens"", ""wifi \u2013 15 mbps"", ""shared patio or balcony"", ""long term stays allowed"", ""waterfront"", ""shampoo"", ""keypad"", ""self check-in"", ""lock on bedroom door"", ""body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""refrigerator"", ""coffee"", ""microwave"", ""exterior security cameras on property"", ""hot water""]",4.45,22,Phra Nakhon,0,0,0,1.0,0,1,0,0,0,0,0,0,6.651571873589727
811419249461514689,751.0,Private room in home,Private room,1,1.0,1.0,1 private bath,"[""exercise equipment"", ""dishes and silverware"", ""free parking on premises"", ""iron"", ""private patio or balcony"", ""dedicated workspace"", ""city skyline view"", ""wifi"", ""self check-in"", ""hair dryer"", ""air conditioning"", ""kitchen"", ""shared backyard \u2013 not fully fenced"", ""keypad"", ""refrigerator"", ""high chair""]",4.83,0,Phra Khanong,0,0,1,1.0,0,1,1,1,0,0,0,0,6.621405651764134
811469450734427912,400.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""cleaning products"", ""shared outdoor pool - available all year, open specific hours, lap pool, saltwater"", ""bidet"", ""shower gel"", ""bed linens"", ""sun loungers"", ""smoke alarm"", ""mini fridge"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""outdoor playground"", ""exercise equipment"", ""shampoo"", ""hair dryer"", ""wifi"", ""laundromat nearby"", ""refrigerator"", ""shared gym in building"", ""hot water kettle"", ""dining table"", ""body soap"", ""room-darkening shades"", ""shared backyard \u2013 fully fenced"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""outdoor shower"", ""air conditioning"", ""private patio or balcony"", ""hot water"", ""microwave"", ""clothing storage: wardrobe""]",4.68,40,Bangkok Noi,0,0,0,1.0,0,1,1,0,0,1,1,1,5.991464547107982
811652610325641344,786.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""shampoo"", ""iron"", ""hangers"", ""fire extinguisher"", ""long term stays allowed"", ""essentials"", ""luggage dropoff allowed"", ""keypad"", ""self check-in"", ""private entrance"", ""air conditioning"", ""washer"", ""shower gel"", ""bed linens"", ""dryer"", ""exterior security cameras on property"", ""wifi""]",4.94,17,Bangkok Noi,0,0,0,1.0,0,1,1,0,0,1,0,0,6.666956792429207
811971691916451296,900.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""shared outdoor pool - available all year, open specific hours, infinity, lap pool"", ""smoke alarm"", ""lake access"", ""patio or balcony"", ""kitchen"", ""private hot tub"", ""air conditioning"", ""dishes and silverware"", ""refrigerator"", ""tv""]",4.83,0,Khlong San,0,0,1,1.0,0,0,1,1,0,0,0,1,6.802394763324311
812198705996605151,990.0,Room in hotel,Private room,2,1.0,1.0,1 private bath,"[""self check-in"", ""air conditioning"", ""building staff"", ""shared pool"", ""tv"", ""exterior security cameras on property"", ""wifi""]",4.0,9,Phra Nakhon,0,0,0,1.0,0,1,1,0,0,0,0,1,6.897704943128636
812209416222543248,990.0,Room in hotel,Private room,2,1.0,1.0,1 private bath,"[""tv"", ""air conditioning"", ""self check-in"", ""shared pool"", ""building staff"", ""exterior security cameras on property"", ""wifi""]",4.05,21,Phra Nakhon,0,0,0,1.0,0,1,1,0,0,0,0,1,6.897704943128636
812252648618131031,838.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""clothing storage"", ""free parking on premises"", ""kitchen"", ""pool"", ""bidet"", ""shower gel"", ""bed linens"", ""dryer"", ""smoke alarm"", ""long term stays allowed"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""exercise equipment"", ""shampoo"", ""wifi"", ""hair dryer"", ""tv with standard cable"", ""refrigerator"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""gym"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""patio or balcony"", ""air conditioning"", ""host greets you"", ""hot water"", ""microwave"", ""exterior security cameras on property""]",5.0,5,Chatu Chak,0,0,0,1.0,0,1,1,1,0,1,1,1,6.731018100482083
812284021096257507,908.0,Entire rental unit,Entire home/apt,3,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""clothing storage"", ""free parking on premises"", ""pool"", ""shower gel"", ""paid parking lot on premises"", ""bed linens"", ""freezer"", ""smoke alarm"", ""long term stays allowed"", ""shared gym nearby"", ""resort access"", ""dishes and silverware"", ""washer"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""exercise equipment"", ""shampoo"", ""wifi"", ""hair dryer"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""building staff"", ""mosquito net"", ""dedicated workspace"", ""air conditioning"", ""heating"", ""refrigerator"", ""microwave"", ""hot water""]",5.0,15,Bang Phlat,0,0,0,1.0,0,1,1,0,1,1,1,1,6.811244378601294
812824051032787016,563.0,Private room in home,Private room,3,1.0,2.0,1 private bath,"[""valley view"", ""hangers"", ""clothing storage"", ""ac - split type ductless system"", ""stove"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""exercise equipment: free weights, stationary bike, treadmill, yoga mat"", ""bidet"", ""shower gel"", ""bed linens"", ""freezer"", ""wine glasses"", ""toaster"", ""shared patio or balcony"", ""long term stays allowed"", ""mini fridge"", ""coffee maker"", ""conditioner"", ""dishes and silverware"", ""outdoor furniture"", ""drying rack for clothing"", ""tv"", ""hair dryer"", ""shampoo"", ""wifi"", ""first aid kit"", ""rice maker"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""cleaning available during stay"", ""lock on bedroom door"", ""body soap"", ""room-darkening shades"", ""free washer \u2013 in building"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""oven"", ""portable fans"", ""lockbox"", ""hot water"", ""coffee"", ""microwave"", ""exterior security cameras on property""]",4.91,57,Taling Chan,0,0,0,1.0,0,1,0,1,0,1,0,1,6.333279628139691
812839397613635662,706.0,Private room in guesthouse,Private room,4,1.0,3.0,1 private bath,"[""iron"", ""hangers"", ""clothing storage"", ""ac - split type ductless system"", ""stove"", ""cleaning products"", ""kitchen"", ""extra pillows and blankets"", ""exercise equipment: free weights, stationary bike, treadmill, yoga mat"", ""bidet"", ""shower gel"", ""bed linens"", ""freezer"", ""wine glasses"", ""toaster"", ""long term stays allowed"", ""coffee maker"", ""conditioner"", ""barbecue utensils"", ""dishes and silverware"", ""outdoor furniture"", ""drying rack for clothing"", ""tv"", ""ethernet connection"", ""hair dryer"", ""shampoo"", ""wifi"", ""first aid kit"", ""refrigerator"", ""rice maker"", ""private gym in building"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""dining table"", ""cleaning available during stay"", ""body soap"", ""free washer \u2013 in building"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""oven"", ""patio or balcony"", ""portable fans"", ""lockbox"", ""hot water"", ""coffee"", ""microwave"", ""exterior security cameras on property""]",4.88,50,Taling Chan,0,0,0,1.0,0,1,0,1,0,1,0,1,6.559615237493242
812918925100903277,900.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smart lock"", ""hangers"", ""ac - split type ductless system"", ""free parking on premises"", ""free washer \u2013 in unit"", ""kitchen"", ""outdoor kitchen"", ""smoke alarm"", ""shared patio or balcony"", ""courtyard view"", ""dishes and silverware"", ""outdoor furniture"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""outdoor playground"", ""exercise equipment"", ""wifi"", ""hair dryer"", ""bbq grill"", ""shared outdoor pool - available seasonally, open specific hours, olympic-sized"", ""shared gym in building"", ""self check-in"", ""hot water kettle"", ""private entrance"", ""cooking basics"", ""dining table"", ""pool view"", ""room-darkening shades"", ""teka stainless steel electric stove"", ""shared backyard \u2013 fully fenced"", ""essentials"", ""dedicated workspace"", ""clothing storage: closet"", ""refrigerator"", ""microwave"", ""hot water""]",4.8,10,Vadhana,0,0,0,1.0,0,1,0,1,0,1,1,1,6.802394763324311
813450825685617433,750.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""fast wifi \u2013 584 mbps"", ""hangers"", ""ac - split type ductless system"", ""free parking on premises"", ""cleaning products"", ""outdoor dining area"", ""window guards"", ""bidet"", ""shower gel"", ""bed linens"", ""paid parking on premises"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""mini fridge"", ""conditioner"", ""elevator"", ""paid dryer \u2013 in building"", ""32 inch hdtv with standard cable"", ""refrigerator"", ""lux body soap"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""lux shampoo"", ""heating"", ""private patio or balcony"", ""hot water"", ""microwave"", ""clothing storage: wardrobe"", ""paid parking lot off premises""]",5.0,1,Bang Phlat,0,0,0,1.0,0,1,0,0,1,1,1,1,6.620073206530356
813638435015149239,998.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""smart lock"", ""hangers"", ""free parking on premises"", ""kitchen"", ""extra pillows and blankets"", ""fast wifi \u2013 108 mbps"", ""shower gel"", ""bed linens"", ""wine glasses"", ""smoke alarm"", ""tv"", ""hair dryer"", ""shampoo"", ""self check-in"", ""cooking basics"", ""fire extinguisher"", ""essentials"", ""patio or balcony"", ""air conditioning"", ""clothing storage: closet"", ""refrigerator"", ""microwave"", ""hot water""]",4.88,92,Lat Krabang,0,0,0,1.0,0,1,1,1,0,0,0,1,6.905753276311464
814082903105570062,848.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""ac - split type ductless system"", ""free parking on premises"", ""shower gel"", ""long term stays allowed"", ""paid washer \u2013 in building"", ""dishes and silverware"", ""drying rack for clothing"", ""wifi"", ""shampoo"", ""paid dryer \u2013 in building"", ""32 inch hdtv with standard cable"", ""hair dryer"", ""self check-in"", ""hot water kettle"", ""dining table"", ""building staff"", ""room-darkening shades"", ""fire extinguisher"", ""essentials"", ""luggage dropoff allowed"", ""patio or balcony"", ""clothing storage: closet"", ""refrigerator"", ""microwave"", ""exterior security cameras on property"", ""hot water""]",4.73,22,Phra Khanong,0,0,0,1.0,0,1,0,0,0,1,0,1,6.742880635791903
814254359668287517,372.0,Entire rental unit,Entire home/apt,1,1.0,1.0,1 bath,"[""bidet"", ""shower gel"", ""laundromat nearby"", ""shared patio or balcony"", ""air conditioning"", ""shampoo"", ""bed linens"", ""hot water"", ""wifi"", ""long term stays allowed""]",3.83,6,Bang Phlat,0,0,0,1.0,0,1,1,0,0,0,0,0,5.918893854273146
814352265556626646,391.0,Entire rental unit,Entire home/apt,2,1.0,1.0,1 bath,"[""laundromat nearby"", ""long term stays allowed"", ""dedicated workspace"", ""air conditioning"", ""clothing storage: closet"", ""hot water"", ""bidet"", ""bed linens"", ""wifi""]",4.43,14,Bang Phlat,0,0,0,1.0,0,1,1,0,0,0,0,0,5.968707559985366
815048390322171533,476.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""hangers"", ""shared pool - available all year"", ""kitchen"", ""shower gel"", ""smoke alarm"", ""long term stays allowed"", ""conditioner"", ""dishes and silverware"", ""tv"", ""wifi"", ""shampoo"", ""exercise equipment"", ""keypad"", ""shared gym in building"", ""self check-in"", ""hot water kettle"", ""dining table"", ""body soap"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""patio or balcony"", ""air conditioning"", ""refrigerator"", ""microwave"", ""hot water""]",4.75,4,Bang Sue,0,0,0,1.0,0,1,1,1,0,0,0,1,6.16541785423142
815366154912641300,978.0,Entire condo,Entire home/apt,2,1.0,1.0,1.5 baths,"[""hangers"", ""ac - split type ductless system"", ""free parking on premises"", ""\u5b9c\u5bb6 induction stove"", ""kitchen"", ""coffee maker"", ""dishes and silverware"", ""elevator"", ""exercise equipment"", ""self check-in"", ""hot water kettle"", ""cooking basics"", ""dining table"", ""smoking allowed"", ""essentials"", ""private patio or balcony"", ""lockbox"", ""refrigerator"", ""hot water""]",5.0,1,Bang Kapi,0,0,0,1.5,0,0,0,1,0,0,1,0,6.885509670034818
815478860944876114,416.0,Private room in guesthouse,Private room,2,1.0,1.0,2 shared baths,"[""hangers"", ""shower gel"", ""bed linens"", ""smoke alarm"", ""long term stays allowed"", ""washer"", ""wifi"", ""shampoo"", ""first aid kit"", ""private living room"", ""self check-in"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""luggage dropoff allowed"", ""air conditioning"", ""lockbox"", ""hot water"", ""exterior security cameras on property""]",4.64,33,Pom Prap Sattru Phai,0,0,0,2.0,0,1,1,0,0,1,0,0,6.030685260261263
815745836057820507,400.0,Entire condo,Entire home/apt,2,1.0,1.0,1 bath,"[""iron"", ""hangers"", ""cleaning products"", ""extra pillows and blankets"", ""shared outdoor pool - available all year, open specific hours, lap pool, saltwater"", ""bidet"", ""shower gel"", ""bed linens"", ""sun loungers"", ""smoke alarm"", ""long term stays allowed"", ""mini fridge"", ""conditioner"", ""dishes and silverware"", ""washer"", ""drying rack for clothing"", ""elevator"", ""carbon monoxide alarm"", ""tv"", ""outdoor playground"", ""hair dryer"", ""shampoo"", ""exercise equipment"", ""wifi"", ""first aid kit"", ""refrigerator"", ""hot water kettle"", ""dining table"", ""body soap"", ""room-darkening shades"", ""gym"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""outdoor shower"", ""shared sauna"", ""backyard"", ""air conditioning"", ""private patio or balcony"", ""hot water"", ""microwave"", ""clothing storage: wardrobe""]",4.83,76,Don Mueang,0,0,0,1.0,0,1,1,0,0,1,1,1,5.991464547107982
816267867471069112,591.0,Private room in condo,Private room,2,1.0,1.0,1 private bath,"[""iron"", ""hangers"", ""free parking on premises"", ""shared outdoor pool - available all year, open specific hours, infinity, lap pool, saltwater"", ""free washer \u2013 in unit"", ""kitchen"", ""bed linens"", ""clothing storage: walk-in closet"", ""ev charger - level 1"", ""smoke alarm"", ""shared patio or balcony"", ""dishes and silverware"", ""outdoor playground"", ""wifi"", ""hair dryer"", ""55 inch hdtv with standard cable"", ""city skyline view"", ""refrigerator"", ""shared backyard \u2013 not fully fenced"", ""cooking basics"", ""lock on bedroom door"", ""window ac unit"", ""fire extinguisher"", ""essentials"", ""dedicated workspace"", ""high chair"", ""host greets you"", ""hot water"", ""exercise equipment: elliptical, free weights, stationary bike, treadmill, workout bench""]",4.91,11,Thon buri,0,0,0,1.0,0,1,0,1,0,1,0,1,6.3818160174060985
816561372755402849,900.0,Private room in rental unit,Private room,2,1.0,1.0,1 private bath,"[""pool"", ""free parking on premises"", ""dedicated workspace"", ""tv"", ""air conditioning"", ""kitchen""]",4.83,0,Min Buri,0,0,1,1.0,0,0,1,1,0,0,0,1,6.802394763324311
